time_s,seq_id,EMG_RH_Env,EMG_LH_Env,L_Angle,R_Angle,L_Torque,R_Torque,Squat_Ph,User_intent
88.302446,9746,0.00814628,0.01343032,-13.96728516,-13.37402344,0.00000000,0.00000000,0.00000000,0.00000000
88.302446,9747,0.00870182,0.01296701,-13.96728516,-13.37402344,0.00000000,0.00000000,0.00000000,0.00000000
88.302446,9748,0.00855976,0.01215065,-13.96728516,-13.37402344,0.00000000,0.00000000,0.00000000,0.00000000
88.332520,9749,0.00748239,0.01163424,-13.96728516,-13.37402344,0.00000000,0.00000000,0.00000000,0.00000000
88.332520,9750,0.00593219,0.01217095,-13.96728516,-13.37402344,0.00000000,0.00000000,0.00000000,0.00000000
88.332520,9751,0.00614358,0.01207035,-13.96728516,-13.37402344,0.00000000,0.00000000,0.00000000,0.00000000
88.363639,9752,0.00619078,0.01268776,-13.96728516,-13.37402344,0.00000000,0.00000000,0.00000000,0.00000000
88.363639,9753,0.00613911,0.01308358,-13.96728516,-13.37402344,0.00000000,0.00000000,0.00000000,0.00000000
88.363639,9754,0.00684469,0.01278467,-13.96728516,-13.37402344,0.00000000,0.00000000,0.00000000,0.00000000
88.397280,9755,0.00767696,0.01217918,-13.96728516,-13.37402344,0.00000000,0.00000000,0.00000000,0.00000000
88.397280,9756,0.00818717,0.01210874,-13.96728516,-13.37402344,0.00000000,0.00000000,0.00000000,0.00000000
88.397280,9757,0.00953814,0.01279613,-13.96728516,-13.37402344,0.00000000,0.00000000,0.00000000,0.00000000
88.426912,9758,0.01189400,0.01409156,-13.96728516,-13.37402344,0.00000000,0.00000000,0.00000000,0.00000000
88.426912,9759,0.01480166,0.01424700,-13.96728516,-13.37402344,0.00000000,0.00000000,0.00000000,0.00000000
88.426912,9760,0.01587174,0.01383155,-13.96728516,-13.37402344,0.00000000,0.00000000,0.00000000,0.00000000
88.456667,9761,0.01605463,0.01367833,-13.96728516,-13.37402344,0.00000000,0.00000000,0.00000000,0.00000000
88.456667,9762,0.01668742,0.01367968,-13.96728516,-13.37402344,0.00000000,0.00000000,0.00000000,0.00000000
88.456667,9763,0.01814319,0.01336495,-13.96728516,-13.37402344,0.00000000,0.00000000,0.00000000,0.00000000
88.488756,9764,0.01856675,0.01359972,-13.96728516,-13.37402344,0.00000000,0.00000000,0.00000000,0.00000000
88.488756,9765,0.01775317,0.01314260,-13.96728516,-13.37402344,0.00000000,0.00000000,0.00000000,0.00000000
88.488756,9766,0.01632080,0.01300764,-13.96728516,-13.35205078,0.00000000,0.00000000,0.00000000,0.00000000
88.488756,9767,0.01484450,0.01351300,-13.96728516,-13.35205078,0.00000000,0.00000000,0.00000000,0.00000000
88.521644,9768,0.01276425,0.01350749,-13.96728516,-13.35205078,0.00000000,0.00000000,0.00000000,0.00000000
88.521644,9769,0.01012966,0.01448916,-13.96728516,-13.35205078,0.00000000,0.00000000,0.00000000,0.00000000
88.521644,9770,0.00778247,0.01435337,-13.96728516,-13.35205078,0.00000000,0.00000000,0.00000000,0.00000000
88.553559,9771,0.00615506,0.01367027,-13.96728516,-13.35205078,0.00000000,0.00000000,0.00000000,0.00000000
88.553559,9772,0.00529022,0.01323220,-13.96728516,-13.35205078,0.00000000,0.00000000,0.00000000,0.00000000
88.553559,9773,0.00443625,0.01305035,-13.96728516,-13.35205078,0.00000000,0.00000000,0.00000000,0.00000000
88.583103,9774,0.00351498,0.01236221,-13.96728516,-13.35205078,0.00000000,0.00000000,0.00000000,0.00000000
88.583103,9775,0.00288556,0.01213088,-13.96728516,-13.35205078,0.00000000,0.00000000,0.00000000,0.00000000
88.583103,9776,0.00249565,0.01267247,-13.96728516,-13.35205078,0.00000000,0.00000000,0.00000000,0.00000000
88.614855,9777,0.00216321,0.01272035,-13.96728516,-13.35205078,0.00000000,0.00000000,0.00000000,0.00000000
88.614855,9778,0.00223865,0.01312917,-13.96728516,-13.35205078,0.00000000,0.00000000,0.00000000,0.00000000
88.614855,9779,0.00237617,0.01275167,-13.96728516,-13.35205078,0.00000000,0.00000000,0.00000000,0.00000000
88.644593,9780,0.00210998,0.01330893,-13.96728516,-13.35205078,0.00000000,0.00000000,0.00000000,0.00000000
88.644593,9781,0.00211611,0.01343997,-13.96728516,-13.35205078,0.00000000,0.00000000,0.00000000,0.00000000
88.644593,9782,0.00192873,0.01319233,-13.96728516,-13.35205078,0.00000000,0.00000000,0.00000000,0.00000000
88.676328,9783,0.00182354,0.01307093,-13.96728516,-13.35205078,0.00000000,0.00000000,0.00000000,0.00000000
